road_id,grid_row,grid_col,road_length_m,road_class,road_name,lanes,width_m,maxspeed_kmh,lanes_source,width_source,speed_source,elevation_m,imperviousness,infiltration_mm_hr,flow_accumulation,flow_direction,twi,slope_deg
R-1438,141,197,59.41,residential,Swadeshi Mill Road,2,6.0,30,estimated,estimated,estimated,-0.86,0.803,1.97,9.6,32,7.662,2.31
R-1438,140,198,59.41,residential,Swadeshi Mill Road,2,6.0,30,estimated,estimated,estimated,-0.85,0.803,1.97,1.4,32,7.285,2.1
R-1438,139,198,59.41,residential,Swadeshi Mill Road,2,6.0,30,estimated,estimated,estimated,-1.17,0.806,1.94,1.61,32,7.611,2.11
R-1439,0,112,234.99,tertiary,Avenue 3: Lane 1,2,8.0,40,osm,estimated,estimated,13.0,0.673,3.27,1.0,2,7.986,
R-1439,1,112,234.99,tertiary,Avenue 3: Lane 1,2,8.0,40,osm,estimated,estimated,13.0,0.673,3.27,1.0,2,7.986,
R-1439,2,112,234.99,tertiary,Avenue 3: Lane 1,2,8.0,40,osm,estimated,estimated,13.08,0.672,3.28,1.0,2,7.776,1.17
R-1439,3,112,234.99,tertiary,Avenue 3: Lane 1,2,8.0,40,osm,estimated,estimated,13.16,0.672,3.28,1.0,1,7.558,1.17
R-1439,4,112,234.99,tertiary,Avenue 3: Lane 1,2,8.0,40,osm,estimated,estimated,13.24,0.671,3.29,1.0,1,7.339,1.17
R-1439,5,112,234.99,tertiary,Avenue 3: Lane 1,2,8.0,40,osm,estimated,estimated,13.47,0.669,3.31,1.0,1,7.37,1.11
R-1439,5,111,234.99,tertiary,Avenue 3: Lane 1,2,8.0,40,osm,estimated,estimated,13.71,0.667,3.33,1.0,32,7.564,0.94
R-1439,6,111,234.99,tertiary,Avenue 3: Lane 1,2,8.0,40,osm,estimated,estimated,13.84,0.665,3.35,1.0,32,7.594,0.9
R-1439,7,111,234.99,tertiary,Avenue 3: Lane 1,2,8.0,40,osm,estimated,estimated,13.97,0.664,3.36,1.0,32,7.623,0.87
R-1439,8,111,234.99,tertiary,Avenue 3: Lane 1,2,8.0,40,osm,estimated,estimated,14.0,0.664,3.36,1.0,32,7.684,0.86
R-1439,9,111,234.99,tertiary,Avenue 3: Lane 1,2,8.0,40,osm,estimated,estimated,14.0,0.664,3.36,1.0,32,7.753,0.85
R-1439,10,111,234.99,tertiary,Avenue 3: Lane 1,2,8.0,40,osm,estimated,estimated,14.0,0.664,3.36,1.0,32,7.821,0.85
R-1439,11,111,234.99,tertiary,Avenue 3: Lane 1,2,8.0,40,osm,estimated,estimated,13.76,0.666,3.34,1.39,32,7.855,0.88
R-1439,11,110,234.99,tertiary,Avenue 3: Lane 1,2,8.0,40,osm,estimated,estimated,13.76,0.666,3.34,1.07,32,7.589,0.92
R-1439,12,110,234.99,tertiary,Avenue 3: Lane 1,2,8.0,40,osm,estimated,estimated,13.44,0.669,3.31,1.16,2,7.57,0.86
R-1439,13,110,234.99,tertiary,Avenue 3: Lane 1,2,8.0,40,osm,estimated,estimated,13.11,0.672,3.28,1.25,2,7.55,0.8
R-1439,14,110,234.99,tertiary,Avenue 3: Lane 1,2,8.0,40,osm,estimated,estimated,13.03,0.673,3.27,1.42,2,7.521,1.0
R-1439,15,111,234.99,tertiary,Avenue 3: Lane 1,2,8.0,40,osm,estimated,estimated,13.44,0.669,3.31,2.08,1,7.457,1.66
R-1439,16,111,234.99,tertiary,Avenue 3: Lane 1,2,8.0,40,osm,estimated,estimated,13.71,0.667,3.33,1.73,1,7.185,2.08
R-1439,17,111,234.99,tertiary,Avenue 3: Lane 1,2,8.0,40,osm,estimated,estimated,13.9,0.665,3.35,1.59,1,7.013,2.36
R-1439,18,111,234.99,tertiary,Avenue 3: Lane 1,2,8.0,40,osm,estimated,estimated,14.03,0.664,3.36,1.59,16,6.914,2.54
R-1439,19,111,234.99,tertiary,Avenue 3: Lane 1,2,8.0,40,osm,estimated,estimated,14.16,0.662,3.38,1.59,16,6.816,2.72
R-1439,20,112,234.99,tertiary,Avenue 3: Lane 1,2,8.0,40,osm,estimated,estimated,15.13,0.653,3.47,1.21,32,6.47,2.95
R-1439,21,112,234.99,tertiary,Avenue 3: Lane 1,2,8.0,40,osm,estimated,estimated,14.88,0.655,3.45,1.13,32,6.334,3.27
R-1439,22,112,234.99,tertiary,Avenue 3: Lane 1,2,8.0,40,osm,estimated,estimated,14.64,0.658,3.42,1.05,16,6.198,3.6
R-1440,184,33,13.43,residential,,2,6.0,30,estimated,estimated,estimated,4.65,0.752,2.48,1.0,2,6.487,3.57
R-1440,183,33,13.43,residential,,2,6.0,30,estimated,estimated,estimated,4.97,0.749,2.51,1.0,2,6.411,3.2
R-1441,184,33,16.55,residential,,2,6.0,30,estimated,estimated,estimated,4.65,0.752,2.48,1.0,2,6.487,3.57
R-1441,184,34,16.55,residential,,2,6.0,30,estimated,estimated,estimated,3.85,0.759,2.41,1.23,2,6.665,3.89
R-1442,184,33,30.09,residential,,2,6.0,30,estimated,estimated,estimated,4.65,0.752,2.48,1.0,2,6.487,3.57
R-1442,185,32,30.09,residential,,2,6.0,30,estimated,estimated,estimated,4.66,0.752,2.48,1.0,2,6.532,3.46
R-1442,186,32,30.09,residential,,2,6.0,30,estimated,estimated,estimated,4.22,0.756,2.44,1.0,2,6.479,3.73
R-1442,186,31,30.09,residential,,2,6.0,30,estimated,estimated,estimated,4.57,0.752,2.48,1.0,16,6.391,3.35
R-1442,187,31,30.09,residential,,2,6.0,30,estimated,estimated,estimated,3.91,0.759,2.41,1.0,16,6.44,3.35
R-1443,16,38,26.78,tertiary,Ramakrishna Paramahansa Marg,2,8.0,40,estimated,estimated,estimated,4.67,0.752,2.48,2.37,8,6.36,6.73
R-1443,16,39,26.78,tertiary,Ramakrishna Paramahansa Marg,2,8.0,40,estimated,estimated,estimated,3.74,0.76,2.4,2.66,8,6.438,6.95
R-1443,16,40,26.78,tertiary,Ramakrishna Paramahansa Marg,2,8.0,40,estimated,estimated,estimated,3.24,0.765,2.35,6.45,8,6.987,6.52
R-1443,16,41,26.78,tertiary,Ramakrishna Paramahansa Marg,2,8.0,40,estimated,estimated,estimated,2.86,0.769,2.31,11.14,8,7.657,5.92
R-1444,16,38,7.27,tertiary_link,,1,6.0,30,estimated,estimated,estimated,4.67,0.752,2.48,2.37,8,6.36,6.73
R-1444,15,38,7.27,tertiary_link,,1,6.0,30,estimated,estimated,estimated,5.7,0.742,2.58,1.85,8,6.284,5.48
R-1445,22,48,495.95,residential,,2,6.0,30,estimated,estimated,estimated,3.8,0.76,2.4,1.0,1,7.217,1.42
R-1445,22,49,495.95,residential,,2,6.0,30,estimated,estimated,estimated,3.48,0.763,2.37,1.19,1,7.033,1.75
R-1445,23,49,495.95,residential,,2,6.0,30,estimated,estimated,estimated,3.76,0.76,2.4,1.05,1,6.853,1.88
R-1445,23,50,495.95,residential,,2,6.0,30,estimated,estimated,estimated,3.38,0.764,2.36,1.09,1,6.666,2.21
R-1445,24,50,495.95,residential,,2,6.0,30,estimated,estimated,estimated,3.48,0.763,2.37,1.31,1,6.786,2.21
R-1445,24,51,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.99,0.767,2.33,1.46,1,6.615,2.63
R-1445,25,51,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.98,0.767,2.33,1.78,4,6.747,2.72
R-1445,25,52,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.37,0.773,2.27,1.51,4,6.806,2.81
R-1445,26,52,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.22,0.775,2.25,9.41,4,7.092,2.82
R-1445,26,53,495.95,residential,,2,6.0,30,estimated,estimated,estimated,1.46,0.782,2.18,16.72,2,7.373,2.97
R-1445,27,53,495.95,residential,,2,6.0,30,estimated,estimated,estimated,1.02,0.786,2.14,61.25,2,8.485,3.04
R-1445,27,54,495.95,residential,,2,6.0,30,estimated,estimated,estimated,0.12,0.794,2.06,88.7,2,9.307,3.37
R-1445,28,55,495.95,residential,,2,6.0,30,estimated,estimated,estimated,-0.14,0.797,2.03,113.75,16,9.899,3.88
R-1445,29,56,495.95,residential,,2,6.0,30,estimated,estimated,estimated,0.82,0.788,2.12,54.31,32,8.015,4.57
R-1445,29,55,495.95,residential,,2,6.0,30,estimated,estimated,estimated,0.2,0.794,2.06,115.74,16,9.732,4.16
R-1445,30,55,495.95,residential,,2,6.0,30,estimated,estimated,estimated,1.91,0.777,2.23,74.87,16,8.451,3.63
R-1445,31,54,495.95,residential,,2,6.0,30,estimated,estimated,estimated,3.44,0.763,2.37,51.68,32,7.655,2.91
R-1445,32,54,495.95,residential,,2,6.0,30,estimated,estimated,estimated,5.0,0.748,2.52,1.0,32,6.163,2.53
R-1445,33,53,495.95,residential,,2,6.0,30,estimated,estimated,estimated,3.74,0.76,2.4,39.73,32,7.556,2.14
R-1445,34,53,495.95,residential,,2,6.0,30,estimated,estimated,estimated,4.24,0.755,2.45,19.18,64,7.07,2.1
R-1445,35,52,495.95,residential,,2,6.0,30,estimated,estimated,estimated,4.3,0.755,2.45,1.0,32,6.505,2.21
R-1445,36,52,495.95,residential,,2,6.0,30,estimated,estimated,estimated,3.86,0.759,2.41,1.0,32,6.517,2.09
R-1445,37,51,495.95,residential,,2,6.0,30,estimated,estimated,estimated,3.32,0.764,2.36,1.0,64,6.452,1.9
R-1445,38,51,495.95,residential,,2,6.0,30,estimated,estimated,estimated,3.0,0.767,2.33,1.0,64,6.503,1.67
R-1445,39,50,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.67,0.77,2.3,1.11,64,6.838,1.68
R-1445,40,50,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.67,0.77,2.3,1.22,32,7.195,1.48
R-1445,40,49,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.33,0.773,2.27,1.44,64,7.194,1.52
R-1445,41,49,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.33,0.773,2.27,1.66,64,7.561,1.24
R-1445,42,49,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.23,0.774,2.26,1.56,64,7.89,1.02
R-1445,42,48,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.0,0.777,2.23,1.68,64,7.899,0.96
R-1445,43,48,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.0,0.777,2.23,1.36,2,8.235,0.73
R-1445,44,47,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.0,0.777,2.23,1.02,2,8.134,0.65
R-1445,45,47,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.29,0.774,2.26,1.0,2,7.819,1.04
R-1445,45,46,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.29,0.774,2.26,1.0,64,7.51,1.11
R-1445,46,46,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.61,0.771,2.29,1.0,32,7.266,1.47
R-1445,47,46,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.94,0.768,2.32,1.0,32,7.021,1.83
R-1445,47,45,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.91,0.768,2.32,1.03,32,7.011,1.73
R-1445,48,45,495.95,residential,,2,6.0,30,estimated,estimated,estimated,3.22,0.765,2.35,1.02,32,6.844,1.82
R-1445,49,44,495.95,residential,,2,6.0,30,estimated,estimated,estimated,3.0,0.767,2.33,1.15,16,6.642,1.98
R-1445,50,44,495.95,residential,,2,6.0,30,estimated,estimated,estimated,3.2,0.765,2.35,1.03,16,6.455,1.98
R-1445,51,43,495.95,residential,,2,6.0,30,estimated,estimated,estimated,1.94,0.777,2.23,71.32,32,7.501,2.09
R-1445,52,43,495.95,residential,,2,6.0,30,estimated,estimated,estimated,1.06,0.785,2.15,167.54,4,9.03,2.14
R-1445,52,42,495.95,residential,,2,6.0,30,estimated,estimated,estimated,0.33,0.792,2.08,232.82,4,10.167,1.81
R-1445,53,42,495.95,residential,,2,6.0,30,estimated,estimated,estimated,-0.55,0.801,1.99,354.89,4,12.145,1.66
R-1445,54,42,495.95,residential,,2,6.0,30,estimated,estimated,estimated,-0.65,0.801,1.99,312.98,4,11.664,1.7
R-1445,54,41,495.95,residential,,2,6.0,30,estimated,estimated,estimated,0.3,0.793,2.07,201.4,4,9.947,1.56
R-1445,55,41,495.95,residential,,2,6.0,30,estimated,estimated,estimated,0.5,0.791,2.09,118.86,2,8.827,1.79
R-1445,56,41,495.95,residential,,2,6.0,30,estimated,estimated,estimated,0.7,0.789,2.11,36.31,2,7.708,2.02
R-1445,56,40,495.95,residential,,2,6.0,30,estimated,estimated,estimated,1.42,0.782,2.18,17.11,1,7.319,2.09
R-1445,57,40,495.95,residential,,2,6.0,30,estimated,estimated,estimated,1.46,0.782,2.18,1.59,1,7.018,2.26
R-1445,57,39,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.07,0.776,2.24,1.76,1,6.956,2.27
R-1445,58,39,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.07,0.776,2.24,1.45,4,6.746,2.34
R-1445,59,38,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.41,0.773,2.27,1.1,4,6.736,2.1
R-1445,60,38,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.18,0.775,2.25,1.07,4,6.668,2.3
R-1445,60,37,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.47,0.772,2.28,1.12,8,6.858,2.11
R-1445,61,37,495.95,residential,,2,6.0,30,estimated,estimated,estimated,1.9,0.778,2.22,1.37,8,6.891,2.58
R-1445,62,36,495.95,residential,,2,6.0,30,estimated,estimated,estimated,1.45,0.782,2.18,1.74,8,6.997,3.06
R-1446,160,109,174.97,residential,,2,6.0,30,estimated,estimated,estimated,6.47,0.735,2.65,4.27,128,6.843,6.83
R-1446,161,109,174.97,residential,,2,6.0,30,estimated,estimated,estimated,7.68,0.723,2.77,3.23,128,6.562,7.01
R-1446,161,108,174.97,residential,,2,6.0,30,estimated,estimated,estimated,7.35,0.726,2.74,2.2,128,6.435,6.26
R-1446,162,108,174.97,residential,,2,6.0,30,estimated,estimated,estimated,8.45,0.716,2.84,1.93,128,6.344,6.13
R-1446,163,108,174.97,residential,,2,6.0,30,estimated,estimated,estimated,9.55,0.706,2.94,1.67,32,6.258,5.99
R-1446,163,107,174.97,residential,,2,6.0,30,estimated,estimated,estimated,8.99,0.711,2.89,1.09,32,6.149,5.57
R-1446,163,106,174.97,residential,,2,6.0,30,estimated,estimated,estimated,8.25,0.718,2.82,1.18,32,6.288,5.03
R-1446,163,105,174.97,residential,,2,6.0,30,estimated,estimated,estimated,7.48,0.725,2.75,1.4,64,6.469,4.47
R-1446,164,105,174.97,residential,,2,6.0,30,estimated,estimated,estimated,8.04,0.72,2.8,1.61,64,6.566,4.65
R-1446,165,105,174.97,residential,,2,6.0,30,estimated,estimated,estimated,8.4,0.716,2.84,1.92,64,6.525,4.8
R-1446,166,105,174.97,residential,,2,6.0,30,estimated,estimated,estimated,8.72,0.713,2.87,2.24,32,6.467,4.96
R-1446,166,106,174.97,residential,,2,6.0,30,estimated,estimated,estimated,9.74,0.704,2.96,1.9,32,6.31,5.16
R-1446,166,107,174.97,residential,,2,6.0,30,estimated,estimated,estimated,10.74,0.694,3.06,1.6,32,6.179,5.29
R-1446,165,107,174.97,residential,,2,6.0,30,estimated,estimated,estimated,10.4,0.698,3.02,1.31,32,6.117,5.46
R-1446,165,108,174.97,residential,,2,6.0,30,estimated,estimated,estimated,11.18,0.69,3.1,1.45,32,6.179,5.45
R-1446,164,108,174.97,residential,,2,6.0,30,estimated,estimated,estimated,10.65,0.695,3.05,1.42,32,6.172,5.84
R-1446,164,109,174.97,residential,,2,6.0,30,estimated,estimated,estimated,11.32,0.689,3.11,1.78,128,6.272,6.08
R-1446,163,109,174.97,residential,,2,6.0,30,estimated,estimated,estimated,10.11,0.7,3.0,2.26,128,6.366,6.4
R-1446,163,110,174.97,residential,,2,6.0,30,estimated,estimated,estimated,10.76,0.694,3.06,2.65,128,6.397,6.98
R-1446,163,111,174.97,residential,,2,6.0,30,estimated,estimated,estimated,11.78,0.685,3.15,2.32,128,6.127,8.23
R-1446,162,112,174.97,residential,,2,6.0,30,estimated,estimated,estimated,11.5,0.687,3.13,2.62,64,6.009,10.69
R-1447,160,109,26.56,trunk_link,,1,8.0,40,estimated,estimated,estimated,6.47,0.735,2.65,4.27,128,6.843,6.83
R-1447,160,110,26.56,trunk_link,,1,8.0,40,estimated,estimated,estimated,6.93,0.73,2.7,5.19,128,6.906,7.92
R-1447,160,111,26.56,trunk_link,,1,8.0,40,estimated,estimated,estimated,8.3,0.717,2.83,4.39,128,6.502,10.07
R-1448,157,112,13.71,trunk,,4,18.0,60,estimated,estimated,estimated,7.33,0.727,2.73,4.8,64,6.151,12.31
R-1448,157,111,13.71,trunk,,4,18.0,60,estimated,estimated,estimated,5.39,0.745,2.55,7.24,128,6.928,9.72
R-1449,157,112,48.04,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,7.33,0.727,2.73,4.8,64,6.151,12.31
R-1449,157,113,48.04,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,9.59,0.705,2.95,2.91,64,5.54,14.45
R-1449,156,113,48.04,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,8.24,0.718,2.82,2.91,32,5.678,13.87
R-1449,155,113,48.04,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,6.88,0.731,2.69,2.91,32,5.815,13.28
R-1449,154,113,48.04,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,5.73,0.742,2.58,2.88,32,6.101,11.19
R-1449,153,113,48.04,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,4.61,0.752,2.48,2.85,32,6.407,8.9
R-1449,153,114,48.04,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,6.29,0.736,2.64,2.31,32,5.974,10.17
R-1450,62,36,13.12,tertiary,Sharada Devi Road,2,8.0,40,estimated,estimated,estimated,1.45,0.782,2.18,1.74,8,6.997,3.06
R-1450,62,35,13.12,tertiary,Sharada Devi Road,2,8.0,40,estimated,estimated,estimated,1.72,0.779,2.21,1.46,8,6.929,2.6
R-1450,61,35,13.12,tertiary,Sharada Devi Road,2,8.0,40,estimated,estimated,estimated,2.23,0.774,2.26,1.28,8,6.954,2.19
R-1451,62,36,85.2,tertiary,,2,8.0,40,estimated,estimated,estimated,1.45,0.782,2.18,1.74,8,6.997,3.06
R-1451,62,37,85.2,tertiary,,2,8.0,40,estimated,estimated,estimated,1.33,0.783,2.17,1.61,8,6.923,3.04
R-1451,63,37,85.2,tertiary,,2,8.0,40,estimated,estimated,estimated,0.73,0.789,2.11,29.8,8,7.473,3.08
R-1451,63,38,85.2,tertiary,,2,8.0,40,estimated,estimated,estimated,0.73,0.789,2.11,65.55,2,7.586,2.79
R-1451,63,39,85.2,tertiary,,2,8.0,40,estimated,estimated,estimated,0.73,0.789,2.11,101.3,2,7.699,2.5
R-1451,63,40,85.2,tertiary,,2,8.0,40,estimated,estimated,estimated,0.33,0.792,2.08,261.24,2,9.363,1.95
R-1451,63,41,85.2,tertiary,,2,8.0,40,estimated,estimated,estimated,-0.16,0.797,2.03,453.37,16,11.428,1.32
R-1451,63,42,85.2,tertiary,,2,8.0,40,estimated,estimated,estimated,-0.65,0.802,1.98,645.5,16,13.493,0.69
R-1451,63,43,85.2,tertiary,,2,8.0,40,estimated,estimated,estimated,-0.44,0.799,2.01,478.65,16,11.816,1.07
R-1451,63,44,85.2,tertiary,,2,8.0,40,estimated,estimated,estimated,-0.09,0.796,2.04,249.92,32,9.493,1.62
R-1452,62,36,115.39,residential,,2,6.0,30,estimated,estimated,estimated,1.45,0.782,2.18,1.74,8,6.997,3.06
R-1452,63,35,115.39,residential,,2,6.0,30,estimated,estimated,estimated,1.21,0.784,2.16,2.91,8,7.252,2.7
R-1452,64,35,115.39,residential,,2,6.0,30,estimated,estimated,estimated,0.7,0.789,2.11,6.06,8,8.052,2.37
R-1452,64,34,115.39,residential,,2,6.0,30,estimated,estimated,estimated,1.2,0.784,2.16,5.25,4,7.883,2.1
R-1452,65,34,115.39,residential,,2,6.0,30,estimated,estimated,estimated,0.8,0.788,2.12,8.07,2,8.623,1.97
R-1452,65,33,115.39,residential,,2,6.0,30,estimated,estimated,estimated,1.28,0.783,2.17,6.75,2,8.45,1.78
R-1452,66,33,115.39,residential,,2,6.0,30,estimated,estimated,estimated,1.11,0.785,2.15,7.32,2,8.581,1.79
R-1452,66,32,115.39,residential,,2,6.0,30,estimated,estimated,estimated,1.45,0.782,2.18,4.91,2,8.269,1.39
R-1452,67,32,115.39,residential,,2,6.0,30,estimated,estimated,estimated,1.45,0.782,2.18,3.47,2,7.739,1.4
R-1452,67,31,115.39,residential,,2,6.0,30,estimated,estimated,estimated,1.79,0.779,2.21,1.95,2,7.557,0.99
R-1452,68,31,115.39,residential,,2,6.0,30,estimated,estimated,estimated,1.79,0.779,2.21,1.4,4,7.157,0.99
R-1452,68,30,115.39,residential,,2,6.0,30,estimated,estimated,estimated,2.0,0.777,2.23,1.0,4,7.233,0.73
R-1452,69,30,115.39,residential,,2,6.0,30,estimated,estimated,estimated,2.0,0.777,2.23,1.0,4,7.016,0.73
R-1452,70,29,115.39,residential,,2,6.0,30,estimated,estimated,estimated,2.0,0.777,2.23,1.0,4,7.279,0.68
R-1452,71,29,115.39,residential,,2,6.0,30,estimated,estimated,estimated,2.0,0.777,2.23,1.0,2,7.258,0.64
R-1452,71,28,115.39,residential,,2,6.0,30,estimated,estimated,estimated,2.0,0.777,2.23,1.0,4,7.422,0.57
R-1453,62,36,495.95,residential,,2,6.0,30,estimated,estimated,estimated,1.45,0.782,2.18,1.74,8,6.997,3.06
R-1453,61,37,495.95,residential,,2,6.0,30,estimated,estimated,estimated,1.9,0.778,2.22,1.37,8,6.891,2.58
R-1453,60,37,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.47,0.772,2.28,1.12,8,6.858,2.11
R-1453,60,38,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.18,0.775,2.25,1.07,4,6.668,2.3
R-1453,59,38,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.41,0.773,2.27,1.1,4,6.736,2.1
R-1453,58,39,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.07,0.776,2.24,1.45,4,6.746,2.34
R-1453,57,39,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.07,0.776,2.24,1.76,1,6.956,2.27
R-1453,57,40,495.95,residential,,2,6.0,30,estimated,estimated,estimated,1.46,0.782,2.18,1.59,1,7.018,2.26
R-1453,56,40,495.95,residential,,2,6.0,30,estimated,estimated,estimated,1.42,0.782,2.18,17.11,1,7.319,2.09
R-1453,56,41,495.95,residential,,2,6.0,30,estimated,estimated,estimated,0.7,0.789,2.11,36.31,2,7.708,2.02
R-1453,55,41,495.95,residential,,2,6.0,30,estimated,estimated,estimated,0.5,0.791,2.09,118.86,2,8.827,1.79
R-1453,54,41,495.95,residential,,2,6.0,30,estimated,estimated,estimated,0.3,0.793,2.07,201.4,4,9.947,1.56
R-1453,54,42,495.95,residential,,2,6.0,30,estimated,estimated,estimated,-0.65,0.801,1.99,312.98,4,11.664,1.7
R-1453,53,42,495.95,residential,,2,6.0,30,estimated,estimated,estimated,-0.55,0.801,1.99,354.89,4,12.145,1.66
R-1453,52,42,495.95,residential,,2,6.0,30,estimated,estimated,estimated,0.33,0.792,2.08,232.82,4,10.167,1.81
R-1453,52,43,495.95,residential,,2,6.0,30,estimated,estimated,estimated,1.06,0.785,2.15,167.54,4,9.03,2.14
R-1453,51,43,495.95,residential,,2,6.0,30,estimated,estimated,estimated,1.94,0.777,2.23,71.32,32,7.501,2.09
R-1453,50,44,495.95,residential,,2,6.0,30,estimated,estimated,estimated,3.2,0.765,2.35,1.03,16,6.455,1.98
R-1453,49,44,495.95,residential,,2,6.0,30,estimated,estimated,estimated,3.0,0.767,2.33,1.15,16,6.642,1.98
R-1453,48,45,495.95,residential,,2,6.0,30,estimated,estimated,estimated,3.22,0.765,2.35,1.02,32,6.844,1.82
R-1453,47,45,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.91,0.768,2.32,1.03,32,7.011,1.73
R-1453,47,46,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.94,0.768,2.32,1.0,32,7.021,1.83
R-1453,46,46,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.61,0.771,2.29,1.0,32,7.266,1.47
R-1453,45,46,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.29,0.774,2.26,1.0,64,7.51,1.11
R-1453,45,47,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.29,0.774,2.26,1.0,2,7.819,1.04
R-1453,44,47,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.0,0.777,2.23,1.02,2,8.134,0.65
R-1453,43,48,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.0,0.777,2.23,1.36,2,8.235,0.73
R-1453,42,48,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.0,0.777,2.23,1.68,64,7.899,0.96
R-1453,42,49,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.23,0.774,2.26,1.56,64,7.89,1.02
R-1453,41,49,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.33,0.773,2.27,1.66,64,7.561,1.24
R-1453,40,49,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.33,0.773,2.27,1.44,64,7.194,1.52
R-1453,40,50,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.67,0.77,2.3,1.22,32,7.195,1.48
R-1453,39,50,495.95,residential,,2,6.0,30,estimated,estimated,estimated,2.67,0.77,2.3,1.11,64,6.838,1.68
R-1453,38,51,495.95,residential,,2,6.0,30,estimated,estimated,estimated,3.0,0.767,2.33,1.0,64,6.503,1.67
R-1453,37,51,495.95,residential,,2,6.0,30,estimated,estimated,estimated,3.32,0.764,2.36,1.0,64,6.452,1.9
R-1453,36,52,495.95,residential,,2,6.0,30,estimated,estimated,estimated,3.86,0.759,2.41,1.0,32,6.517,2.09
R-1453,35,52,495.95,residential,,2,6.0,30,estimated,estimated,estimated,4.3,0.755,2.45,1.0,32,6.505,2.21
R-1453,34,53,495.95,residential,,2,6.0,30,estimated,estimated,estimated,4.24,0.755,2.45,19.18,64,7.07,2.1
R-1453,33,53,495.95,residential,,2,6.0,30,estimated,estimated,estimated,3.74,0.76,2.4,39.73,32,7.556,2.14
R-1453,32,54,495.95,residential,,2,6.0,30,estimated,estimated,estimated,5.0,0.748,2.52,1.0,32,6.163,2.53
R-1453,31,54,495.95,residential,,2,6.0,30,estimated,estimated,estimated,3.44,0.763,2.37,51.68,32,7.655,2.91
R-1453,30,55,495.95,residential,,2,6.0,30,estimated,estimated,estimated,1.91,0.777,2.23,74.87,16,8.451,3.63
R-1453,29,55,495.95,residential,,2,6.0,30,estimated,estimated,estimated,0.2,0.794,2.06,115.74,16,9.732,4.16
R-1453,29,56,495.95,residential,,2,6.0,30,estimated,estimated,estimated,0.82,0.788,2.12,54.31,32,8.015,4.57
R-1453,28,55,495.95,residential,,2,6.0,30,estimated,estimated,estimated,-0.14,0.797,2.03,113.75,16,9.899,3.88
R-1453,27,54,495.95,residential,,2,6.0,30,estimated,estimated,estimated,0.12,0.794,2.06,88.7,2,9.307,3.37
R-1453,27,53,495.95,residential,,2,6.0,30,estimated,estimated,estimated,1.02,0.786,2.14,61.25,2,8.485,3.04
R-1453,26,53,495.95,residential,,2,6.0,30,estimated,estimated,estimated,1.46,0.782,2.18,16.72,2,7.373,2.97
